Product ID	Product Name	Product Description	Product Page URL	Product Image URL	Product Brand	Product Category	UPC - Universal Product Code	Manufacturer Part Number	Original Price	Sale Price	Condition	Operating System	Processor Type	Processor Speed	Processor Number	Memory Size	Hard Drive Size	Warranty	Optical Drive	Graphics Memory	Graphics Chipset	adwords_queryparam	adwords_prefer_for_query	Shipping Cost	Product Type	Additional Images	c:druse:boolean	Screen Size	Hard Drive Speed
497975	Satellite L650-ST2NX1 Laptop		http://www.toshibadirect.com/td/b2c/pdet.to?poid=497975	http://www.toshibadirect.com/images/products/100/satellite-l650-st2nx1-laptop.gif	Toshiba	Notebook PCs	883974658862	PSK2CU-0LT01X	699.0	699.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i3	2.40GHz	i3-370M	4GB	500GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg,/images/products/satellite-l650-st2g01-600-01.jpg	false	15.6	5400.0
2000011083	Qosmio F755-3D320	Qosmio F755-3D320 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011083	http://www.toshibadirect.com/images/products/100/qosmio_f755-3d320-laptop.gif	Toshiba	Notebook PCs	883974905362	PQF75U-03E01S	1299.99	1199.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)		6GB	750GB		Blu-ray Disc&#153; ROM and DVD SuperMulti drive with Labelflash&reg;	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/qosmio_f755-3d320-600-01.jpg,/images/products/qosmio_f755-3d320-600-02.jpg,/images/products/qosmio_f755-3d320-600-03.jpg,/images/products/qosmio_f755-3d320-600-04.jpg,/images/products/qosmio_f755-3d320-600-05.jpg,/images/products/qosmio_f755-3d320-600-06.jpg,/images/products/qosmio_f755-3d320-600-07.jpg,/images/products/qosmio_f755-3d320-600-08.jpg,/images/products/qosmio_f755-3d320-600-09.jpg,/images/products/qosmio_f755-3d320-600-10.jpg,/images/products/qosmio_f755-3d320-600-11.jpg,/images/products/qosmio_f755-3d320-600-12.jpg	true	15.6	5400.0
2000011084	Qosmio F755-3D350	Qosmio F755-3D350 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011084	http://www.toshibadirect.com/images/products/100/qosmio_f755-3d350-laptop.gif	Toshiba	Notebook PCs	883974905379	PQF75U-03F01S	1599.99	1499.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i7	2.2 GHz (3.1 GHz with Turbo Boost Technology)		8GB	750GB		Blu-ray Disc&#153; Rewriteable (RE) and DVD SuperMulti drive with Labelflash&reg;	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/qosmio_f755-3d320-600-01.jpg,/images/products/qosmio_f755-3d320-600-02.jpg,/images/products/qosmio_f755-3d320-600-03.jpg,/images/products/qosmio_f755-3d320-600-04.jpg,/images/products/qosmio_f755-3d320-600-05.jpg,/images/products/qosmio_f755-3d320-600-06.jpg,/images/products/qosmio_f755-3d320-600-07.jpg,/images/products/qosmio_f755-3d320-600-08.jpg,/images/products/qosmio_f755-3d320-600-09.jpg,/images/products/qosmio_f755-3d320-600-10.jpg,/images/products/qosmio_f755-3d320-600-11.jpg,/images/products/qosmio_f755-3d320-600-12.jpg	true	15.6	5400.0
2000011013	Satellite P770-ST4NX2	Satellite P770-ST4NX2 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011013	http://www.toshibadirect.com/images/products/100/satellite-p770-st4nx2-laptop.gif	Toshiba	Notebook PCs	883974904808	PSBY3U-09Y01N	1279.0	1029.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i7	2.0GHz (2.9GHz with Turbo Boost Technology)	i7-2630QM	6GB	500GB		DVD-SuperMulti drive (+/-R double layer)	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/satellite_p775-s7215-600-01.jpg,/images/products/satellite_p775-s7215-600-02.jpg,/images/products/satellite_p775-s7215-600-03.jpg,/images/products/satellite_p775-s7215-600-04.jpg,/images/products/satellite_p775-s7215-600-05.jpg,/images/products/satellite_p775-s7215-600-06.jpg,/images/products/satellite_p775-s7215-600-07.jpg,/images/products/satellite_p775-s7215-600-08.jpg,/images/products/satellite_p775-s7215-600-09.jpg,/images/products/satellite_p775-s7215-600-10.jpg,/images/products/satellite_p775-s7215-600-11.jpg	true	17.3	
2000006033	Satellite C650-BT4N13 Customizable	Satellite C650-BT4N13 Laptop	http://www.toshibadirect.com/td/b2c/cdetland.to?poid=2000006033	http://www.toshibadirect.com/images/products/100/satellite-c650-bt4n13-laptop.gif	Toshiba	Notebook PCs		PSC2EU-02T027	644.0	349.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1|<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit), SP1	Intel&reg; Core&#153; i3|Intel&reg; Pentium&reg;	2.20GHz|2.10GHz	B950|i3-2330M	8GB|6GB|3GB|2GB|4GB	320GB|750GB|640GB|500GB		DVD-SuperMulti drive (+/-R double layer)|DVD-SuperMulti (+/-R double layer) with Labelflash&#153; drive	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	19.99	BTO	/images/products/satellite-c655-s50xx-600-01.jpg,/images/products/satellite-c655-s50xx-600-02.jpg,/images/products/satellite-c655-s50xx-600-03.jpg,/images/products/satellite-c655-s50xx-600-04.jpg,/images/products/satellite-c655-s50xx-600-05.jpg,/images/products/satellite-c655-s50xx-600-06.jpg,/images/products/satellite-c655-s50xx-600-07.jpg	true	15.6	5400.0
2000010960	Qosmio X775-Q7384	Qosmio X775-Q7384 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000010960	http://www.toshibadirect.com/images/products/100/qosmio-x775-q7384-laptop.gif	Toshiba	Notebook PCs	883974904013	PSBY5U-02401P	1499.99	1399.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i7	2.2 GHz (3.1 GHz with Turbo Boost Technology)	i7-2670QM	8GB	500GB		Blu-ray Disc&#153; ROM and DVD SuperMulti drive with Labelflash&reg;	1.5GB GDDR5 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/qosmio_x775-q7384-600-01.jpg,/images/products/qosmio_x775-q7384-600-02.jpg,/images/products/qosmio_x775-q7384-600-03.jpg,/images/products/qosmio_x775-q7384-600-04.jpg,/images/products/qosmio_x775-q7384-600-05.jpg,/images/products/qosmio_x775-q7384-600-06.jpg,/images/products/qosmio_x775-q7384-600-07.jpg,/images/products/qosmio_x775-q7384-600-08.jpg,/images/products/qosmio_x775-q7384-600-09.jpg,/images/products/qosmio_x775-q7384-600-10.jpg,/images/products/qosmio_x775-q7384-600-11.jpg,/images/products/qosmio_x775-q7384-600-12.jpg	true	17.3	7200.0
2000010961	Qosmio X775-3DV80	Qosmio X775-3DV80 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000010961	http://www.toshibadirect.com/images/products/100/qosmio-x775-3dv80-laptop.gif	Toshiba	Notebook PCs	883974904006	PSBY5U-02501P	1899.99	1799.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i7	2.2 GHz (3.1 GHz with Turbo Boost Technology)	i7-2670QM	8GB	500GB		Blu-ray Disc&#153; Rewriteable (RE) and DVD SuperMulti drive with Labelflash&reg;	1.5GB GDDR5 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/qosmio_x775-3dv80-600-01.jpg,/images/products/qosmio_x775-3dv80-600-02.jpg,/images/products/qosmio_x775-3dv80-600-03.jpg,/images/products/qosmio_x775-3dv80-600-04.jpg,/images/products/qosmio_x775-3dv80-600-05.jpg,/images/products/qosmio_x775-3dv80-600-06.jpg,/images/products/qosmio_x775-3dv80-600-07.jpg,/images/products/qosmio_x775-3dv80-600-08.jpg,/images/products/qosmio_x775-3dv80-600-09.jpg,/images/products/qosmio_x775-3dv80-600-10.jpg,/images/products/qosmio_x775-3dv80-600-11.jpg,/images/products/qosmio_x775-3dv80-600-12.jpg	true	17.3	
2000011097	Qosmio X775-Q7380	Qosmio X775-Q7380 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011097	http://www.toshibadirect.com/images/products/100/qosmio-x775-q7380-laptop.gif	Toshiba	Notebook PCs	883974905492	PSBY5U-02101P	1199.99	1099.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	1.5GB GDDR5 discrete graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/qosmio_x775-q7380-600-01.jpg,/images/products/qosmio_x775-q7380-600-02.jpg,/images/products/qosmio_x775-q7380-600-03.jpg,/images/products/qosmio_x775-q7380-600-04.jpg,/images/products/qosmio_x775-q7380-600-05.jpg,/images/products/qosmio_x775-q7380-600-06.jpg,/images/products/qosmio_x775-q7380-600-07.jpg,/images/products/qosmio_x775-q7380-600-08.jpg,/images/products/qosmio_x775-q7380-600-09.jpg,/images/products/qosmio_x775-q7380-600-10.jpg,/images/products/qosmio_x775-q7380-600-11.jpg,/images/products/qosmio_x775-q7380-600-12.jpg	true	17.3	7200.0
2000013984	Satellite P750-ST5N01	Satellite P750-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000013984	http://www.toshibadirect.com/images/products/100/satellite-p750-st5n01-laptop.gif	Toshiba	Notebook PCs	883974934126	PSAY1U-02H028	829.0	599.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i3	2.20GHz	i3-2330M	6GB	750GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p755-s5215-600-01.jpg,/images/products/satellite_p755-s5215-600-02.jpg,/images/products/satellite_p755-s5215-600-03.jpg,/images/products/satellite_p755-s5215-600-04.jpg,/images/products/satellite_p755-s5215-600-05.jpg,/images/products/satellite_p755-s5215-600-06.jpg,/images/products/satellite_p755-s5215-600-07.jpg,/images/products/satellite_p755-s5215-600-08.jpg,/images/products/satellite_p755-s5215-600-09.jpg,/images/products/satellite_p755-s5215-600-10.jpg,/images/products/satellite_p755-s5215-600-11.jpg	true	15.6	5400.0
2000013985	Satellite P750-ST5N02	Satellite P750-ST5N02 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000013985	http://www.toshibadirect.com/images/products/100/satellite-p750-st5n02-laptop.gif	Toshiba	Notebook PCs	883974934133	PSAY1U-02J028	899.0	699.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	750GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p755-s5215-600-01.jpg,/images/products/satellite_p755-s5215-600-02.jpg,/images/products/satellite_p755-s5215-600-03.jpg,/images/products/satellite_p755-s5215-600-04.jpg,/images/products/satellite_p755-s5215-600-05.jpg,/images/products/satellite_p755-s5215-600-06.jpg,/images/products/satellite_p755-s5215-600-07.jpg,/images/products/satellite_p755-s5215-600-08.jpg,/images/products/satellite_p755-s5215-600-09.jpg,/images/products/satellite_p755-s5215-600-10.jpg,/images/products/satellite_p755-s5215-600-11.jpg	true	15.6	5400.0
2000013989	Satellite P770-ST5N01	Satellite P770-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000013989	http://www.toshibadirect.com/images/products/100/satellite-p770-st5n01-laptop.gif	Toshiba	Notebook PCs	883974934003	PSBY1U-00U01X	979.0	749.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	750GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p775-s7215-600-01.jpg,/images/products/satellite_p775-s7215-600-02.jpg,/images/products/satellite_p775-s7215-600-03.jpg,/images/products/satellite_p775-s7215-600-04.jpg,/images/products/satellite_p775-s7215-600-05.jpg,/images/products/satellite_p775-s7215-600-06.jpg,/images/products/satellite_p775-s7215-600-07.jpg,/images/products/satellite_p775-s7215-600-08.jpg,/images/products/satellite_p775-s7215-600-09.jpg,/images/products/satellite_p775-s7215-600-10.jpg,/images/products/satellite_p775-s7215-600-11.jpg	true	17.3	5400.0
2000014195	Satellite C650D-ST5N01	Satellite C650D-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014195	http://www.toshibadirect.com/images/products/100/satellite-c650d-st5n01-laptop.gif	Toshiba	Notebook PCs	883974936380	PSC0YU-02V03W	529.0	379.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	AMD Dual-Core Accelerated Processor	1.65GHz	E-450	4GB	500GB		DVD-SuperMulti drive (+/-R double layer)			adId=GooglePlusBox	Laptops	19.99	RTS	/images/products/satellite-c655-s50xx-600-01.jpg,/images/products/satellite-c655-s50xx-600-02.jpg,/images/products/satellite-c655-s50xx-600-03.jpg,/images/products/satellite-c655-s50xx-600-04.jpg,/images/products/satellite-c655-s50xx-600-05.jpg,/images/products/satellite-c655-s50xx-600-06.jpg,/images/products/satellite-c655-s50xx-600-07.jpg	true	15.6	5400.0
2000014196	Satellite C650D-ST5NX1	Satellite C650D-ST5NX1 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014196	http://www.toshibadirect.com/images/products/100/satellite-c650d-st5nx1-laptop.gif	Toshiba	Notebook PCs	883974936397	PSC0YU-03203W	479.0	329.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	AMD Dual-Core Accelerated Processor	1.30GHz	E-300	3GB	320GB		DVD-SuperMulti drive (+/-R double layer)	384MB-1459MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	19.99	RTS	/images/products/satellite-c655-s50xx-600-01.jpg,/images/products/satellite-c655-s50xx-600-02.jpg,/images/products/satellite-c655-s50xx-600-03.jpg,/images/products/satellite-c655-s50xx-600-04.jpg,/images/products/satellite-c655-s50xx-600-05.jpg,/images/products/satellite-c655-s50xx-600-06.jpg,/images/products/satellite-c655-s50xx-600-07.jpg	true	15.6	5400.0
2000014197	Satellite C650-ST5N02	Satellite C650-ST5N02 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014197	http://www.toshibadirect.com/images/products/100/satellite-c650-st5n02-laptop.gif	Toshiba	Notebook PCs	883974936403	PSC2EU-01T027	599.0	399.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Pentium&reg;	2.10GHz	B950	4GB	500GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	19.99	RTS	/images/products/satellite-c655-s50xx-600-01.jpg,/images/products/satellite-c655-s50xx-600-02.jpg,/images/products/satellite-c655-s50xx-600-03.jpg,/images/products/satellite-c655-s50xx-600-04.jpg,/images/products/satellite-c655-s50xx-600-05.jpg,/images/products/satellite-c655-s50xx-600-06.jpg,/images/products/satellite-c655-s50xx-600-07.jpg	true	15.6	5400.0
2000014215	Satellite R845-ST5N01	Satellite R845-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014215	http://www.toshibadirect.com/images/products/100/satellite-r845-st5n01-laptop.gif	Toshiba	Notebook PCs	883974936465	PT42NU-004006	799.99	699.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS		true	14.0	5400.0
2000014199	Satellite L740-ST5N02	Satellite L740-ST5N02 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014199	http://www.toshibadirect.com/images/products/100/satellite-l740-st5n02-laptop.gif	Toshiba	Notebook PCs	883974936410	PSK0YU-03G02K	749.0	549.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i3	2.20GHz	i3-2330M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l745d-s4220-600-01.jpg,/images/products/satellite_l745d-s4220-600-02.jpg,/images/products/satellite_l745d-s4220-600-03.jpg,/images/products/satellite_l745d-s4220-600-04.jpg,/images/products/satellite_l745d-s4220-600-05.jpg,/images/products/satellite_l745d-s4220-600-06.jpg,/images/products/satellite_l745d-s4220-600-07.jpg,/images/products/satellite_l745d-s4220-600-08.jpg,/images/products/satellite_l745d-s4220-600-09.jpg,/images/products/satellite_l745d-s4220-600-10.jpg,/images/products/satellite_l745d-s4220-600-11.jpg	true	14.0	5400.0
2000014203	Satellite L750-ST5N02	Satellite L750-ST5N02 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014203	http://www.toshibadirect.com/images/products/100/satellite-l750-st5n02-laptop.gif	Toshiba	Notebook PCs	883974936441	PSK1WU-08V04G	849.0	629.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l755-s5213-600-01.jpg,/images/products/satellite_l755-s5213-600-02.jpg,/images/products/satellite_l755-s5213-600-03.jpg,/images/products/satellite_l755-s5213-600-04.jpg,/images/products/satellite_l755-s5213-600-05.jpg,/images/products/satellite_l755-s5213-600-06.jpg,/images/products/satellite_l755-s5213-600-07.jpg,/images/products/satellite_l755-s5213-600-08.jpg,/images/products/satellite_l755-s5213-600-09.jpg,/images/products/satellite_l755-s5213-600-10.jpg,/images/products/satellite_l755-s5213-600-11.jpg,/images/products/satellite_l755-s5213-600-12.jpg,/images/products/satellite_l755-s5213-600-13.jpg	true	15.6	5400.0
2000014208	Satellite P740-ST5N01	Satellite P740-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014208	http://www.toshibadirect.com/images/products/100/satellite-p740-st5n01-laptop.gif	Toshiba	Notebook PCs	883974936458	PSMQ1U-00Q01U	849.0	649.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2430M	6GB	750GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p745-s4217-600-01.jpg,/images/products/satellite_p745-s4217-600-02.jpg,/images/products/satellite_p745-s4217-600-03.jpg,/images/products/satellite_p745-s4217-600-04.jpg,/images/products/satellite_p745-s4217-600-05.jpg,/images/products/satellite_p745-s4217-600-06.jpg,/images/products/satellite_p745-s4217-600-07.jpg,/images/products/satellite_p745-s4217-600-08.jpg,/images/products/satellite_p745-s4217-600-09.jpg,/images/products/satellite_p745-s4217-600-10.jpg	true	14.0	5400.0
2000011969	Portege R830-S8312	Portege R830-S8312 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011969	http://www.toshibadirect.com/images/products/100/portege-r830-s8312-laptop.gif	Toshiba	Notebook PCs	883974913923	PT320U-0CS04E	1049.0	1049.0	New	Genuine Windows&reg; 7 Professional 64-bit, SP1<br>Genuine Windows&reg; 7 Professional 32-bit, SP1	Intel&reg; Core&#153; i3	2.20GHz	i3-2330M	4GB	500GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/portege-r830-s83xx-600-01.jpg,/images/products/portege-r830-s83xx-600-02.jpg,/images/products/portege-r830-s83xx-600-03.jpg,/images/products/portege-r830-s83xx-600-04.jpg,/images/products/portege-r830-s83xx-600-05.jpg,/images/products/portege-r830-s83xx-600-06.jpg,/images/products/portege-r830-s83xx-600-07.jpg,/images/products/portege-r830-s83xx-600-08.jpg,/images/products/portege-r830-s83xx-600-09.jpg,/images/products/portege-r830-s83xx-600-10.jpg,/images/products/portege-r830-s83xx-600-11.jpg,/images/products/portege-r830-s83xx-600-12.jpg,/images/products/portege-r830-s83xx-600-13.jpg,/images/products/portege-r830-s83xx-600-14.jpg	true	13.3	5400.0
2000011973	Portege R830-S8332	Portege R830-S8332 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011973	http://www.toshibadirect.com/images/products/100/portege-r830-s8332-laptop.gif	Toshiba	Notebook PCs	883974913916	PT321U-0FW04Q	1649.0	1649.0	New	Genuine Windows&reg; 7 Professional 64-bit, SP1<br>Genuine Windows&reg; 7 Professional 32-bit, SP1	Intel&reg; Core&#153; i7	2.80GHz (3.50GHz with Turbo Boost Technology)	i7-2640M	4GB	128GB Solid State Drive (Serial ATA, SSD)		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/portege-r830-s83xx-600-01.jpg,/images/products/portege-r830-s83xx-600-02.jpg,/images/products/portege-r830-s83xx-600-03.jpg,/images/products/portege-r830-s83xx-600-04.jpg,/images/products/portege-r830-s83xx-600-05.jpg,/images/products/portege-r830-s83xx-600-06.jpg,/images/products/portege-r830-s83xx-600-07.jpg,/images/products/portege-r830-s83xx-600-08.jpg,/images/products/portege-r830-s83xx-600-09.jpg,/images/products/portege-r830-s83xx-600-10.jpg,/images/products/portege-r830-s83xx-600-11.jpg,/images/products/portege-r830-s83xx-600-12.jpg,/images/products/portege-r830-s83xx-600-13.jpg,/images/products/portege-r830-s83xx-600-14.jpg	true	13.3	
2000011121	Portege R835-P81	Portege R835-P81 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000011121	http://www.toshibadirect.com/images/products/100/portege-r835-p81-laptop.gif	Toshiba	Notebook PCs	883974905485	PT324U-02200R	899.99	799.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i5	2.40GHz (3.00GHz with Turbo Boost Technology)	i5-2435M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/portege_r835-p81-600-01.jpg,/images/products/portege_r835-p81-600-02.jpg,/images/products/portege_r835-p81-600-03.jpg,/images/products/portege_r835-p81-600-04.jpg,/images/products/portege_r835-p81-600-05.jpg,/images/products/portege_r835-p81-600-06.jpg,/images/products/portege_r835-p81-600-07.jpg,/images/products/portege_r835-p81-600-08.jpg,/images/products/portege_r835-p81-600-09.jpg,/images/products/portege_r835-p81-600-10.jpg,/images/products/portege_r835-p81-600-11.jpg,/images/products/portege_r835-p81-600-12.jpg	true	13.3	5400.0
2000014200	Satellite L730-ST5N01	Satellite L730-ST5N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000014200	http://www.toshibadirect.com/images/products/100/satellite-l730-st5n01-laptop.gif	Toshiba	Notebook PCs	883974936427	PSK08U-04602S	779.0	579.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit), SP1	Intel&reg; Core&#153; i3	2.20GHz	i3-2330M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l735-s3220-600-01.jpg,/images/products/satellite_l735-s3220-600-02.jpg,/images/products/satellite_l735-s3220-600-03.jpg,/images/products/satellite_l735-s3220-600-04.jpg,/images/products/satellite_l735-s3220-600-05.jpg,/images/products/satellite_l735-s3220-600-06.jpg,/images/products/satellite_l735-s3220-600-07.jpg,/images/products/satellite_l735-s3220-600-08.jpg,/images/products/satellite_l735-s3220-600-09.jpg	true	13.3	5400.0
